"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID"
-0.0456054560545972,11.7807707102079,-0.558419435851955,0.590293109773603,0.785863907332604,-6.40621854316112,"200077_s_at"
-0.176727451385019,9.2603008216087,-1.80626490438405,0.104637908411446,0.328404999391628,-5.06180375641166,"200078_s_at"
-0.216740994585727,9.66913016768299,-2.20477234479709,0.0551621358412161,0.236089122870405,-4.46712754888978,"200079_s_at"
-0.0860373205444075,11.8653913991786,-0.809668905753467,0.439187465310329,0.683320237792862,-6.22855223927466,"200080_s_at"
0.00818525059591643,13.2652888528377,0.111063801604707,0.914023795858902,0.964141678126273,-6.56660833099202,"200081_s_at"
0.0515269862369372,12.5126453822186,0.705011077790939,0.498791364116657,0.727435366181785,-6.30966677865145,"200082_s_at"
-0.00372335648622845,9.30449691639128,-0.0395709082329698,0.969306435841667,0.988908002173735,-6.57247722501821,"200083_at"
-0.0258511432337922,9.42732623607189,-0.221746309658758,0.829503068008658,0.92248054837923,-6.54658823393463,"200084_at"
-0.179297841754221,10.0098802734214,-1.89043845452603,0.0915547125569622,0.306793672026391,-4.93998618368875,"200085_s_at"
0.061708130852565,10.4662687826625,0.7432683839297,0.476432226872253,0.71164548196548,-6.28115821288308,"200086_s_at"
-0.157978196279742,10.0728527650404,-1.25893103680125,0.23999236303132,0.500075752618905,-5.7789778022558,"200087_s_at"
0.099024876744195,12.9052649270563,1.28105405649329,0.2324652759481,0.492865686440649,-5.75311204615775,"200088_x_at"
-0.0400219400276044,12.0678117106346,-0.434307762301628,0.674377570250323,0.838659956612195,-6.47154933298576,"200089_s_at"
-0.111969636075773,9.64899237798579,-1.00694287190058,0.340485982146929,0.599226277791684,-6.05011752097936,"200090_at"
0.139080763296262,11.5643742899046,1.29580668569916,0.227555943245695,0.488059970495924,-5.73569283818339,"200091_s_at"
0.0881100044977949,13.0562017132025,1.08388203008644,0.306833594692233,0.568789891755508,-5.97214761205159,"200092_s_at"
0.0240062199518129,11.6026159751102,0.273837901582988,0.790442491321507,0.902639295630982,-6.53260751550692,"200093_s_at"
0.224634427786334,11.9133076146781,2.0838351877049,0.0671131124367725,0.260330629593241,-4.65195365894159,"200094_s_at"
0.0392651609462874,13.3319780540475,0.490224412060352,0.635803107155876,0.814291469363656,-6.44402844366324,"200095_x_at"
-0.111465202768002,9.15445252044832,-0.497867777969183,0.630615926002707,0.811661138407806,-6.44002118907319,"200096_s_at"
0.201094971184557,10.0782209294085,1.45185160008991,0.180778536625747,0.433592103834169,-5.54353933835008,"200097_s_at"
-0.170818071852532,9.72660394210569,-1.70143846459869,0.123361471502412,0.356852811408807,-5.20993637602179,"200098_s_at"
0.0533376959540136,13.0060935108553,0.657207825881677,0.52763336852822,0.745212508862715,-6.34339151447136,"200099_s_at"
-0.406955555187213,8.88673792830968,-3.11995860380524,0.0124476592952421,0.104061545847582,-3.01622816618214,"200593_s_at"
-0.335762901565152,10.4450738219853,-3.0559971469071,0.0137954881325757,0.109875612845688,-3.11828688435052,"200594_x_at"
-0.153267519089204,9.06182899569265,-0.810726102250683,0.438610701078716,0.682804373719815,-6.22768317799608,"200595_s_at"
0.094078779544351,8.44062871392395,0.709152681394764,0.496339514032977,0.726004705391548,-6.30664516457541,"200596_s_at"
-0.177155623092865,7.19433145012164,-1.20168637534251,0.260406933902403,0.522332161502324,-5.84444234075164,"200597_at"
-0.325367858825896,6.97386642207577,-1.11974829949046,0.29205496837939,0.555081352323836,-5.93430346835336,"200598_s_at"
-0.0836871319175749,9.79312847806758,-0.353541312743369,0.731891788248303,0.870220186095596,-6.50564325968955,"200599_s_at"
0.216531428743224,9.10622999261691,2.21707030894001,0.0540698339173148,0.233252070134783,-4.44816480552189,"200600_at"
-0.0762882791870609,8.33529614734644,-0.744570681034698,0.475682596219025,0.711002495703919,-6.28016434035441,"200601_at"
0.0901235934633108,4.96670493734052,0.329224226793799,0.749582209158454,0.878865414390678,-6.51457929499659,"200602_at"
0.0571693080604225,7.84730783758503,0.330814457899173,0.748420449826243,0.878558131456454,-6.51401387355115,"200603_at"
-0.53635286745823,4.8649888035154,-4.31357076200983,0.00199086810139242,0.0386665812508448,-1.1775947076475,"200604_s_at"
-0.0816501113585596,8.14944901570921,-0.474641109788899,0.646443824718935,0.820840691020504,-6.45201642563763,"200605_s_at"
0.0169156446537718,3.04171555365737,0.149133107329259,0.88476472998058,0.950012743786213,-6.56121653637289,"200606_at"
-0.350589970653593,5.03690131651389,-2.7378070139344,0.023106721012026,0.147281380253191,-3.62700068769051,"200607_s_at"
-0.196769466137338,7.78758279872427,-2.03656621186514,0.0724343927070031,0.270183301093823,-4.7232871529609,"200608_s_at"
-0.174626929051404,9.53451168603654,-1.47938602632382,0.173451830951688,0.424800619845071,-5.50822416738673,"200609_s_at"
-0.340353469054228,10.8766474467615,-3.16551260388899,0.0115713081217306,0.0998340589016276,-2.94364585881885,"200610_s_at"
