"logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
-0.074827245900934,4.77673396613542,-1.12549569202714,0.263253878899106,0.509921062808951,-5.67158387504552,"ILMN_1651599"
-0.180434241264438,4.84510384585417,-2.22703724763936,0.0283399407028542,0.134462704419608,-3.92859371030714,"ILMN_1651604"
-0.06447522068953,4.62473554242708,-1.17340609391256,0.243607359549226,0.487513472150717,-5.61859181358707,"ILMN_1651606"
0.0706121610827755,4.44544938791667,2.63168893699964,0.00993556105545473,0.0685354904767478,-3.02800276798668,"ILMN_1651608"
-0.118260493349802,4.71708462610417,-1.82549419596781,0.0711122878056925,0.236124529597866,-4.68815645826084,"ILMN_1651609"
-0.173928652447918,6.29782297101042,-0.982366653299992,0.328449206500626,0.575546241547402,-5.81706464710374,"ILMN_1651610"
-0.0332458633131283,4.45143216532292,-1.40671581594099,0.16282004177496,0.386280284600011,-5.33008599663779,"ILMN_1651617"
0.0434973148093303,4.39598750209375,1.92617665682983,0.057113654742902,0.206351311910089,-4.51067442233752,"ILMN_1651624"
0.147392737802143,8.19582435564583,1.07612306866237,0.284635441945847,0.532526220831025,-5.72394471116009,"ILMN_1651628"
0.0863751549504926,4.8320825118125,1.24164617157638,0.217466509916204,0.456598323888055,-5.53941880932807,"ILMN_1651636"
-0.121852240311344,4.86749546410417,-1.65215193025828,0.101851192387832,0.293359949931186,-4.9728906293626,"ILMN_1651637"
0.1447748812832,4.45325483540625,4.53556443814182,1.6991418813423e-05,0.00112302362082069,2.75995649551604,"ILMN_1651641"
0.200663971555778,6.05978116132292,2.0472687781542,0.0434315863582189,0.174142294453432,-4.28562522166644,"ILMN_1651642"
-0.098360036899512,4.63986506197917,-1.94542147334455,0.0547218343459637,0.20118096385597,-4.4757495547268,"ILMN_1651643"
0.21184062967645,5.31316614591667,1.29053315261381,0.200041282482853,0.435046652940724,-5.48004186160911,"ILMN_1651652"
0.0153485577479007,4.38764718686458,0.601755739992916,0.548790108396623,0.758370398588214,-6.10924761451142,"ILMN_1651656"
-0.0986283291594689,4.56656773007292,-2.3903336754961,0.0188338519567484,0.103829726951212,-3.5810352574841,"ILMN_1651657"
0.0413426715656635,4.634239216125,0.653750131842889,0.514874119131458,0.734494557008952,-6.07751980182163,"ILMN_1651660"
-0.00800921449849843,4.44340934608333,-0.30060993306011,0.76437799078873,0.889705268517229,-6.24156888021213,"ILMN_1651662"
-0.077148037160583,4.53380500377083,-1.8144428602428,0.0728098474034789,0.239745007292993,-4.70709957462978,"ILMN_1651664"
0.0514380241746331,4.55593293001042,1.0379310345977,0.301973434553079,0.549986100271537,-5.76287751705216,"ILMN_1651672"
0.0431530147725848,13.48742309875,1.74766759278962,0.083797787223682,0.261789315664654,-4.81927839262863,"ILMN_1651680"
0.00014515592855569,4.577172826375,0.00269181391385569,0.99785796893654,0.999135918732422,-6.28565565853391,"ILMN_1651681"
-0.082998505420561,6.025250165375,-0.772264479522272,0.441901458384017,0.677319892346335,-5.99548444773078,"ILMN_1651684"
-0.0100120510332739,4.49922231897917,-0.23861167186699,0.81192783324582,0.914384135688074,-6.25787486208445,"ILMN_1651685"
0.230803622474646,4.73180462186458,3.71885803783691,0.00034077306305018,0.00796365612974009,-0.0040713560604182,"ILMN_1651690"
-0.167805400331093,8.6195937215,-1.64747430921828,0.102810508245173,0.295063477572099,-4.98020500003766,"ILMN_1651692"
-0.292782537717882,4.91842178221875,-3.87720519926754,0.000196036483056404,0.00550892784303931,0.502069285023845,"ILMN_1651693"
-0.0427029493118333,4.50644075063542,-1.09174188496276,0.277746029576806,0.525579881115009,-5.70762788386729,"ILMN_1651699"
0.405962045974235,11.3957585405,2.10978389589025,0.0375424503268896,0.159698096850479,-4.16454837452335,"ILMN_1651705"
0.0521254295535685,4.45929008701042,1.67017535012863,0.0982223347063999,0.287583964185703,-4.94452507423136,"ILMN_1651708"
0.000266023473637057,4.3955382565625,0.0111747339252613,0.991107798054592,0.996573003318937,-6.28559823810449,"ILMN_1651710"
0.0697429569287996,4.50627214511458,2.06968594395179,0.0412344326767593,0.168940493621751,-4.24258923932445,"ILMN_1651711"
0.0491036531464486,5.56332292927083,0.544865653102329,0.587140534707412,0.782952838183222,-6.14097491474034,"ILMN_1651712"
-0.292444167783169,4.84562154089583,-4.71195552424967,8.5037829672654e-06,0.000701088016306447,3.40325344366315,"ILMN_1651715"
-0.0194750222863406,4.45946753355208,-0.567522217751767,0.571716821471117,0.772807341839986,-6.12871401386336,"ILMN_1651717"
-0.0904521771013383,8.74723097434375,-1.43996983702961,0.153209012568834,0.372594177593655,-5.28488733138463,"ILMN_1651719"
0.0325390985237286,4.41856754767708,0.849840038966959,0.39758044188853,0.640260642873849,-5.9345016247929,"ILMN_1651727"
0.118719966013401,10.72376439875,1.78998916427109,0.0766860668083048,0.247815811224352,-4.74863529124317,"ILMN_1651735"
0.201597967716578,4.59099005292708,2.27429280027858,0.0252303701165655,0.124710341030523,-3.83026525269581,"ILMN_1651737"
0.0522810345758736,5.04066562247917,0.569063476518865,0.570674741616817,0.772108435338871,-6.127861923931,"ILMN_1651741"
-0.23644091902524,4.73892803014583,-4.02094247416153,0.00011722105119252,0.00390463833269482,0.974472392514741,"ILMN_1651745"
-0.203676524651457,5.76039412577083,-2.02274968501201,0.0459490869359651,0.18042678696819,-4.33220709607454,"ILMN_1651752"
0.0440324267841946,4.46590126408333,1.34095807269064,0.183175997824773,0.413491592494834,-5.41648344065058,"ILMN_1651758"
-0.0184018775635311,4.56834058265625,-0.197128006527692,0.844154375229986,0.93022459370467,-6.26669403271849,"ILMN_1651760"
0.0122871322496168,4.39310494739583,0.555538755168924,0.579850314601604,0.778145473166015,-6.13526082299265,"ILMN_1651763"
0.448459191366727,7.64430213772917,2.76898941423615,0.00677850610308786,0.0535256539823839,-2.69307019489959,"ILMN_1651767"
