target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,qualifies,distance
PPP2R5A,RBM17,1,9.811803078666665,-3.753553931912191,False,0.3002936068768735
PPP2R5A,NIPSNAP1,1,10.254702153333334,-5.256825727594888,True,0.3004159466366305
PPP2R5A,SMNDC1,1,10.390766713333333,-5.094229929001047,False,0.30174675105437576
PPP2R5A,RASSF7,1,10.431597776666669,-5.021582992572201,True,0.30350357221726265
PPP2R5A,MEA1,1,9.563954694,-4.347357705754422,False,0.3042367030488468
PPP2R5A,MRPS5,1,10.516073803333333,-4.74588780406397,True,0.30431574678167966
PPP2R5A,RAB9A,1,10.537560386666668,-4.534804775811523,True,0.30438437089693293
PPP2R5B,GPATCH1,1,7.5471801743333335,-11.656717938221178,False,0.15320226781056032
PPP2R5B,MIR219A2,1,7.487020488333333,-11.655915093061992,False,0.18888150118167432
PPP2R5B,B3GNT4,1,7.514708759333334,-11.47900834054358,False,0.2002551325700362
PPP2R5B,RCAN3,1,7.430052982333334,-11.742365790875251,False,0.2181146891466285
PPP2R5B,ECE1,1,8.128101139333333,-11.956429436663992,False,0.22283585059692093
PPP2R5B,SMCR5,1,7.681010896666667,-12.404463288335132,False,0.2233006538092937
PPP2R5B,LIN52,1,8.122795931333334,-11.593965670182708,False,0.22475156545128486
PPP2R5B,MIR1267,1,7.383001251666666,-11.839675779941865,False,0.246738337605091
PPP2R5B,LINC00854,1,7.461650282333333,-12.22126603117602,False,0.24781029047313108
PPP2R5B,FEM1B,1,7.939284493333333,-11.149033273742527,False,0.25135760759159037
PPP2R5B,MIR1206,1,7.370453783333333,-11.805428322262895,False,0.2541252139803649
PPP2R5B,SMTNL1,1,7.371934419666666,-11.957711570192346,False,0.2593206702309679
PPP2R5B,CUL7,1,7.714494221,-11.074473204270696,False,0.2608515065843284
PPP2R5B,ZNF574,1,7.567039154,-11.159333894408496,False,0.263129586667411
PPP2R5B,EXT1,1,7.8093675156666675,-11.045428856625492,False,0.26857734418681856
PPP2R5B,OR52B6,1,7.354279491333333,-11.96844575252103,False,0.27083910885478424
PPP2R5B,IRF2BP1,1,7.703827606666667,-11.048203797363655,False,0.27114668647605317
PPP2R5B,TM4SF1,1,7.341475266333333,-11.827556114821244,False,0.2722673209977214
PPP2R5B,TMEM169,1,7.351302523333334,-11.963898911318156,False,0.27229047901282616
PPP2R5B,ZIC3,1,7.332942506999999,-11.656164614965817,False,0.28204698810240314
PPP2R5B,ARPIN,1,7.326165487666667,-11.871926245495311,False,0.28274332184736717
PPP2R5B,KRT79,1,7.327980284666666,-11.983470969300146,False,0.28793088284300344
PPP2R5B,ATP10B,1,7.318862437666667,-11.695262486147685,False,0.28852367020088704
PPP2R5B,GABPB1-AS1,1,7.329292474333333,-11.585254795030698,False,0.2898588004374046
PPP2R5B,TRIM46,1,7.333888860666666,-12.050699999522895,False,0.290763365182389
PPP2R5B,MIRLET7D,1,7.391165099666666,-11.342146371706065,False,0.2909447289358505
PPP2R5B,CCL3L3,1,7.352696959333333,-11.401938612045557,False,0.3004614834101284
PPP2R5B,C20orf141,1,7.313656299666666,-12.035192863315212,False,0.3011602541605814
PPP2R5B,VRTN,1,7.291094758,-11.742625624399103,False,0.30402223777271864
PPP2R5B,HIST1H3J,1,7.4117266410000004,-11.23134118915603,False,0.3049625213683312
PPP2R5B,C2,1,7.322633789666667,-11.45970259018713,False,0.30843696058386627
PPP2R5B,LOC100130872,1,7.3105037013333325,-12.088833166703681,False,0.3088332060994745
PPP2R5B,SIGIRR,1,7.277482444666667,-11.844923917703403,False,0.31218976415851746
PPP2R5B,LOC101928370,1,7.416619670999999,-11.190924850185612,False,0.31245367885497244
PPP2R5B,FAM231C,1,7.565077047333333,-11.004000450703497,False,0.3125768837436619
PPP2R5B,RGL3,1,7.352489982666666,-11.320162297094562,False,0.3152761125706908
PPP2R5B,MST1,1,7.512976171999999,-11.040532381197997,False,0.31655039468998447
PPP2R5B,PADI2,1,7.331097785,-11.37179484627365,False,0.31733468687040045
PPP2R5B,TTTY4B,1,7.300151501999999,-11.488365125503595,False,0.3176245921221613
PPP2R5B,GALNT13,1,7.272062055666666,-11.921933959811032,False,0.318105054002927
