target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,log2_variance_within_group,qualifies,distance
PPP2R5B,BCL9,1,8.298654702666667,-12.138810636981217,-12.094324534577666,False,0.32369893181321907
PPP2R5B,TTC21A,1,7.284496231000001,-8.477111203024892,-11.891400120761112,True,0.326962045376122
PPP2R5B,WNT2,1,7.2953154253333325,-10.5149950915629,-11.867568630194942,False,0.3271128677287432
PPP2R5B,MIR1272,1,7.256574085666667,-10.447695021666014,-12.104499665698723,False,0.32776974637613393
PPP2R5B,FMN2,1,7.251144159666667,-9.623862737203124,-12.082560808082876,False,0.3293410493761078
PPP2R5B,INSL4,1,7.248811013,-11.861655575837162,-12.035787579743342,False,0.3296159188115133
PPP2R5B,GLIS2,1,7.266714023,-9.805589121535533,-11.92606573884802,False,0.32986371037616224
PPP2R5B,MBD3L2,1,7.322218495,-10.664408530418221,-11.813321275007086,False,0.33018278327557654
PPP2R5B,ECE1,1,8.128101139333333,-11.956429436663992,-11.701297109889259,False,0.33041565852725024
PPP2R5B,OXCT2,1,8.127310958666667,-3.6506163775193485,-11.699247848323036,True,0.33123216144587814
PPP2R5B,YIPF7,1,7.2865457283333335,-12.464056127842547,-12.217152771274815,False,0.3313420758516771
PPP2R5B,ZNF350,1,7.250826410333333,-8.300964778609632,-12.106230816773401,True,0.33147399756867363
PPP2R5B,MIR576,1,7.269283749,-9.208832103298487,-11.907668613524704,False,0.33209889959224187
PPP2R5B,OR52W1,1,7.251234550333333,-12.355124338930269,-12.122672421684463,False,0.33309176399667645
PPP2R5B,OR52B6,1,7.354279491333333,-11.96844575252103,-12.3226393562014,False,0.3336162767744839
PPP2R5B,PHEX,1,7.248677935333333,-11.564547656743896,-11.965006651829233,False,0.33462953673345497
PPP2R5B,UBTFL1,1,7.241945161333334,-10.702009382694213,-12.075696408876647,False,0.3346384572914058
PPP2R5B,B3GALT2,1,7.284329280333334,-12.179886254415763,-11.86107317311508,False,0.33524887646390883
PPP2R5B,ZNF750,1,7.244542386666666,-11.206044977784833,-11.954541885120436,False,0.33854514798778573
PPP2R5B,C12orf74,1,7.235813228333334,-12.310163689444037,-11.988520384724621,False,0.3400287859801316
PPP2R5B,SMTNL1,1,7.371934419666666,-11.957711570192346,-11.733036126377701,False,0.34007061345714995
PPP2R5B,CFAP61,1,7.274002381999999,-12.505552177096515,-12.223796747960733,False,0.3403902538293757
PPP2R5B,DUXA,1,7.264139845333332,-9.15906677901576,-12.20750324157627,False,0.3416915507182244
PPP2R5B,PTGIR,1,7.243789027333334,-12.23427674771241,-11.935396813345251,False,0.34196868457445745
PPP2R5B,MIR422A,1,7.229381538333333,-9.970311992475663,-12.076149298982253,False,0.34243498751317747
PPP2R5B,MST1,1,7.512976171999999,-11.040532381197997,-11.632128107326864,False,0.3433849311997891
PPP2R5B,CYP2B7P,1,7.238757203000001,-11.844275678650057,-12.144503413971497,False,0.343775868550298
PPP2R5B,TSSK1B,1,7.233203853333333,-12.203691891334996,-12.120378222048322,False,0.34383459174025655
PPP2R5B,PCP2,1,7.2658091706666665,-10.541863007790946,-12.22082543898621,False,0.3442608594989388
PPP2R5B,GC,1,7.273190489666668,-10.489484683342948,-12.235802302360371,False,0.3443354531588972
PPP2R5B,FAM218A,1,7.419111923,-9.103647959582359,-11.684711169564775,False,0.34491275232479107
PPP2R5B,CDY2B,1,7.240221917333334,-12.137424786161665,-11.930530167245598,False,0.3449567713079318
PPP2R5B,OR2J3,1,7.234771487333333,-9.083429285052222,-11.945729834269269,False,0.3457699198319367
PPP2R5B,RAET1L,1,7.252787338,-12.13712442546497,-11.88486246430111,False,0.3470873507094651
PPP2R5B,LY6G5B,1,7.242994253333333,-12.228734323008775,-11.908519944760263,False,0.34751352807931346
PPP2R5B,MIR1275,1,7.295481666000001,-9.71289734851012,-11.803412213566675,False,0.34814693642757216
PPP2R5B,MTMR7,1,7.227853889333333,-11.601642267463989,-11.945972040200685,False,0.34993236187201304
PPP2R5B,GPR6,1,7.245749387,-11.77823678303629,-11.885932371540889,False,0.35094653879152926
PPP2R5B,TMEM169,1,7.351302523333334,-11.963898911318156,-11.729586033413053,False,0.35134435234768835
PPP2R5B,IGFL1,1,7.239126755,-10.667164585910617,-12.187881268335872,False,0.35170893140775156
PPP2R5B,SNORD113-9,1,7.2642164996666665,-12.550103469818902,-12.243627008276354,False,0.3517605568683533
PPP2R5B,PON3,1,7.258442965666667,-11.388978763464976,-11.852747767019109,False,0.35239984491122506
PPP2R5B,ZNF286B,1,8.082647698666667,-3.168374251337023,-11.634652095569331,False,0.3529031283138649
PPP2R5B,MAGEB18,1,7.211550685333333,-9.395931654007951,-12.098337392029217,False,0.35492335668146957
PPP2R5B,MIR548O,1,7.218302648000001,-9.54652848283631,-11.948282418992394,False,0.3553984999906286
PPP2R5B,C12orf71,1,7.241122354333334,-9.71432960218913,-12.209083746616015,False,0.35548980694355914
PPP2R5B,KRT78,1,7.258032043666667,-11.034940612086318,-11.842835854525513,False,0.3555621355291235
PPP2R5B,GML,1,7.208583664999999,-11.196725232174964,-12.003515500880155,False,0.3557313557964186
PPP2R5B,MYL3,1,7.215946289333334,-10.710716476139114,-11.955212711786505,False,0.35587655055350476
PPP2R5B,ITIH4,1,7.225820848000001,-9.631273710370142,-12.171546849141656,False,0.356278921434067
PPP2R5B,FRMD7,1,7.239869042666666,-12.250127548573456,-12.20961023518492,False,0.356351628741043
PPP2R5B,KRTAP5-9,1,7.205315621,-11.840761846724632,-12.043599156072025,False,0.3565419148638174
PPP2R5B,IVD,1,7.279069752000001,-9.894086527131455,-12.284634918936462,False,0.3571747034064724
PPP2R5B,MIR483,1,7.242265261,-11.764390708757684,-11.86815786917162,False,0.35744135147589495
PPP2R5B,CHST8,1,7.287300395,-12.073192948003884,-11.788503345877555,False,0.35808830001907654
PPP2R5B,TRIM46,1,7.333888860666666,-12.050699999522895,-12.354939903319679,False,0.3582130225239822
PPP2R5B,TTC7B,1,7.626150663,-10.777274119727423,-11.570813286500938,False,0.3585096563360022
PPP2R5B,HTR2B,1,7.259646517999999,-9.825750887604489,-12.25728466469036,False,0.3585693675501346
PPP2R5B,RASGRP1,1,7.249366348333333,-6.317592633239246,-11.849141218709212,False,0.35861280508035864
PPP2R5B,KLKB1,1,7.213828562333333,-11.599060576316516,-12.142775237850472,False,0.35863709651047954
PPP2R5B,CD209,1,7.208644158333333,-12.256622143214718,-11.963386470232306,False,0.35930699100040364
PPP2R5B,GCM2,1,7.2271137183333325,-11.902620991649709,-11.896025793882616,False,0.3596013805228932
PPP2R5B,SCIN,1,8.354982713333333,-1.3651443642923804,-11.970974841905548,True,0.36046158354347896
PPP2R5B,GPR78,1,7.202626363666667,-10.345143650892261,-11.986673624254507,False,0.3606287213910091
PPP2R5B,SNORD108,1,7.212040659,-10.703157545845135,-12.151545157874072,False,0.3610667540830229
PPP2R5B,ADH7,1,7.2624980636666665,-12.383528091869168,-12.271503799720286,False,0.3616393807659754
PPP2R5B,VNN1,1,7.222504374,-11.99930745734241,-11.898317048638459,False,0.36183429676982914
PPP2R5B,CCDC190,1,7.215450685,-10.939153892269927,-11.917475445691526,False,0.3622026465402239
PPP2R5B,C1orf106,1,7.241158828666666,-10.288163559932542,-11.852234693970855,False,0.36241308291600277
PPP2R5B,TMEM71,1,7.210593517333333,-11.364995920026566,-11.930436400057383,False,0.36283947372195574
PPP2R5B,CES1P1,1,7.216439905333334,-10.693636355932329,-12.179099327714685,False,0.3633600776977492
PPP2R5B,PIWIL1,1,7.198703056666667,-11.946806495407241,-11.981572805514249,False,0.363492791931614
PPP2R5B,MIR634,1,7.2034287546666675,-10.223916492894066,-11.954800165624002,False,0.3635674998547138
PPP2R5B,CXorf66,1,7.197876151,-9.521831007204188,-11.985734879880765,False,0.3636346633187638
PPP2R5B,NRG4,1,7.565474807,-5.247739928706704,-12.50719889694951,True,0.36386627010236633
PPP2R5B,OR6B2,1,7.189032336333334,-10.805296575842403,-12.062240964838022,False,0.36689032808561434
PPP2R5B,MIR192,1,7.216738607333333,-9.063093955160065,-12.19935062189422,False,0.3674870066894978
PPP2R5B,CUL7,1,7.714494221,-11.074473204270696,-12.545310229413213,False,0.36872841877853896
PPP2R5B,THBD,1,7.186349919666667,-10.633209768016771,-12.014353186171554,False,0.3689305489671348
PPP2R5B,MIR451A,1,7.207743615999999,-12.21555723225283,-11.906059442832639,False,0.3690133230638747
PPP2R5B,PRG1,1,7.246611533666667,-10.384766248451522,-11.820107063967301,False,0.3690715635877716
PPP2R5B,SNORD92,1,7.1950773613333325,-12.470414228455445,-12.149442869517417,False,0.37101886427980485
PPP2R5B,WDR3,1,7.6475481720000005,-6.885569760277677,-11.547662564209917,True,0.3716798554366418
PPP2R5B,BCL3,1,8.097303942666668,-8.381244687037313,-11.611634818813492,False,0.3719820629877713
PPP2R5B,EPHX3,1,7.393261843333334,-9.10735740383046,-12.433119285136748,False,0.37219077012813595
PPP2R5B,ITGA10,1,7.339920700666667,-10.744392118915782,-12.391439032899351,False,0.37295866860800436
PPP2R5B,OR2C1,1,7.185667817333333,-10.677689084483928,-12.120834912626112,False,0.37300555021101733
PPP2R5B,KIF17,1,7.223566152,-10.15855218890712,-11.848037670647011,False,0.373665084803969
PPP2R5B,WDR73,1,8.322626459666667,-8.051387205822742,-11.821229788103276,False,0.37367278876271354
PPP2R5B,C20orf141,1,7.313656299666666,-12.035192863315212,-11.719847125059381,False,0.37380088712157966
PPP2R5B,MIR499A,1,7.182571254333333,-11.871066965201262,-11.973676779547095,False,0.3741675464444696
PPP2R5B,KIRREL,1,7.191536539666667,-9.003456807674857,-11.929751327505896,False,0.3744681700355648
PPP2R5B,CTXN2,1,7.257414780666667,-11.975118581775444,-11.786044769394445,False,0.37493559349575295
PPP2R5B,SNORA14A,1,7.177675734,-11.710736168536132,-12.101796592209936,False,0.37608467034574494
PPP2R5B,NCF1C,1,7.247148858999999,-10.358036221913292,-11.797823906586919,False,0.37627010871199346
PPP2R5B,ELOVL4,1,7.2944521543333325,-2.872503587969658,-11.73325483896711,False,0.3771219803828282
PPP2R5B,MIR643,1,7.252431833,-12.089819347165632,-11.785337753595392,False,0.377869239655516
PPP2R5B,GNA15,1,7.437062846333333,-9.888241793555727,-11.616330967824643,False,0.3779041282656196
PPP2R5B,CSN2,1,7.182082295,-11.505326091734792,-11.938963938112089,False,0.37876966094583675
PPP2R5B,LINC00028,1,7.179837499666667,-12.45903862682665,-12.139971816574263,False,0.37892434423155763
PPP2R5B,C10orf142,1,7.201812626333333,-9.932608916869388,-11.874711170991901,False,0.3793803831926552
PPP2R5B,ARMC4,1,7.183178544333334,-11.829145813403041,-12.162785272673153,False,0.38035060032050205
PPP2R5B,GALNT14,1,7.166499173999999,-12.186810472970407,-12.06517103752139,False,0.3809389644033245
PPP2R5B,OR6C2,1,7.178167635333334,-11.91963152587052,-11.936764698943005,False,0.3814738703572929
PPP2R5B,KRT79,1,7.327980284666666,-11.983470969300146,-11.688197157343655,False,0.3822892207997396
PPP2R5B,SNORD35A,1,7.398682432666667,-10.828611869802062,-11.631124646849283,False,0.3832432981121673
PPP2R5B,MIR1302-1,1,7.167117685333333,-10.064434709634698,-11.976214057850086,False,0.3834214781430634
PPP2R5B,BPY2C,1,7.180679596666667,-11.407943634764429,-12.17258906355531,False,0.38355464219841995
PPP2R5B,MIR605,1,7.166062818333334,-10.172037978693735,-11.971976183740578,False,0.38448036495964893
PPP2R5B,SNORD93,1,7.1746633053333335,-11.921388882107683,-11.93030302119,False,0.38459131599599017
PPP2R5B,ADGRA2,1,7.287484764333333,-7.589600438395292,-12.367391514476626,False,0.38639114253939655
PPP2R5B,MSRA,1,8.402302062,-5.051563377921851,-12.071888246763573,False,0.3864152997974296
PPP2R5B,TRPC3,1,7.202950647333334,-10.573927405008419,-11.84078094675787,False,0.38750722681231387
PPP2R5B,CLPS,1,7.194483978,-11.610923669155026,-11.857078232805655,False,0.38802001116224094
PPP2R5B,BMP4,1,7.171727101666666,-12.11267901471862,-11.914060069392887,False,0.38908853239701274
PPP2R5B,MIR584,1,7.161969517,-9.217808456441013,-12.137725622512086,False,0.38952695453331465
PPP2R5B,SLC6A3,1,7.220456252666668,-12.181145709518642,-12.286113028028913,False,0.38971034620852807
PPP2R5B,HSFY1P1,1,7.3393551210000005,-10.232260029622985,-11.661334627784282,False,0.390922372126201
PPP2R5B,EDDM3B,1,7.228056234666667,-9.917959934820807,-11.783339196379837,False,0.39174537129820075
PPP2R5B,FLJ42969,1,7.3045474063333335,-10.39262199874826,-11.688267750482172,False,0.39304177556583986
PPP2R5B,ALS2CR11,1,7.168738945333334,-12.18145274820016,-11.898969426014942,False,0.39370449800581075
PPP2R5B,RFTN2,1,7.206431651,-7.984500355540063,-11.809257093805508,False,0.3949462334783035
PPP2R5B,TAS2R50,1,7.173549912333333,-12.531459960603577,-12.218186042689828,False,0.3972465785986714
PPP2R5B,FCHO2,1,7.937246863000001,-6.542869808245183,-11.516227764615847,False,0.39755427428610196
PPP2R5B,PNMA5,1,7.276036483333333,-7.679066367231631,-12.380900127303525,True,0.3980622942853882
PPP2R5B,TNF,1,7.184818925666666,-12.154518708421977,-12.24902323819526,False,0.39855421550443043
PPP2R5B,TBX4,1,7.172766716666666,-11.54272244210608,-11.863001646153974,False,0.39920567435934073
PPP2R5B,SIX1,1,7.254753865333332,-5.745637647769809,-11.727604464900987,False,0.39944039206448384
PPP2R5B,TRPC6,1,7.169801543333333,-11.8442198065753,-11.865894482248907,False,0.4002504769270462
PPP2R5B,PEG3,1,7.298005728666666,-10.123295836047165,-11.67847310314957,False,0.40082519187775084
PPP2R5B,HOXC12,1,7.154214923333334,-12.21119489707121,-11.90662084697145,False,0.40095545001312277
PPP2R5B,PLEKHG4B,1,7.166061131333334,-11.298107452928058,-11.871586362310753,False,0.4011219060460407
PPP2R5B,DNASE1L3,1,7.197035038333333,-12.23393061246128,-12.2817797570521,False,0.4013224177570338
PPP2R5B,GADL1,1,7.167171178333333,-12.116390131164101,-11.867749441416839,False,0.40135760146632976
PPP2R5B,MIR548A3,1,7.200107718000001,-12.579822148644963,-12.288318980702874,False,0.4017082999381079
PPP2R5B,LIN52,1,8.122795931333334,-11.593965670182708,-12.510895828943369,False,0.40207455825587857
PPP2R5B,PCDHGB4,1,7.297786613666666,-11.223248974296492,-11.675579498449597,False,0.4023370761793661
PPP2R5B,RIPPLY3,1,7.211574164666666,-11.220999081577224,-11.778563616372983,False,0.4023806418229981
PPP2R5B,INA,1,7.1760532973333335,0.7901355071664243,-11.84155296409676,False,0.40276322351730415
PPP2R5C,C1GALT1C1,3,7.965805640444445,-1.9117547086175386,-10.946126335898203,False,0.025528498672617146
PPP2R5C,ALG10B,3,7.973988078222223,-4.420996649367536,-10.916422904668357,False,0.033574543846155394
PPP2R5C,ANKZF1,3,7.943241391333333,-9.439430533330055,-11.011927506175986,False,0.06216270492073788
PPP2R5C,CT45A1,3,7.957326403555555,-5.8254854035994335,-10.851596050492873,False,0.0678915216929511
PPP2R5C,CTBP2,3,7.862053211444445,-7.311990211072464,-10.862136075781784,False,0.08452510947738319
PPP2R5C,SOCS4,3,7.917830857333333,-8.148419577262393,-11.051941470443966,False,0.09519088741168223
PPP2R5C,ZNF302,3,7.980851456333333,-10.95260181028652,-11.055144547434365,False,0.10294155785504298
PPP2R5C,RHCE,3,8.074735534666667,-2.393515243829309,-10.981706621364044,False,0.11983010683557689
PPP2R5C,SCYL3,3,7.977441259222221,-11.073400035290945,-10.77317557157407,False,0.1325546575676136
PPP2R5C,NEDD4,3,8.100539456222222,-5.562355240705876,-10.906669652425952,False,0.13677518290027302
PPP2R5C,DYRK3,3,8.094579247,-10.162149386187682,-11.007102520507983,False,0.14247292110370688
PPP2R5C,SP100,3,8.110224104555556,-3.0161900029883455,-10.93100330330759,True,0.1430309887552827
PPP2R5C,CASP7,3,7.772153221333333,-5.217805510248814,-10.989951260024535,False,0.14337614842854046
PPP2R5C,PJA1,3,7.77711304411111,-7.661595828112094,-11.013099147774113,False,0.14641138605249304
PPP2R5C,ATP11C,3,8.046190449333332,-6.23967391784728,-10.78310024056746,False,0.15037732125111397
PPP2R5C,TJP2,3,7.752791630222223,-3.7898345465346517,-10.926032188213922,False,0.1524488077898854
PPP2R5C,GNA12,3,8.130650981111112,-4.630865278798098,-10.96011387811272,True,0.16121601069445737
PPP2R5C,RAB43,3,7.865632344555556,-4.209432827888718,-10.74584475758533,True,0.1612928778069066
PPP2R5C,L3MBTL3,3,7.7439994709999995,-8.138987792189392,-10.873400603251742,False,0.16676330190225147
PPP2R5C,TRIM7,3,7.851594989666666,-6.66292030336396,-11.127286490301442,False,0.16934145926702174
PPP2R5C,WDR5,3,8.081349880555555,-4.984180492886705,-10.780733334866298,False,0.1707331823807192
PPP2R5C,FBXO32,3,7.754915972777778,-5.0153513784390995,-10.82918982351302,False,0.17224078452489722
PPP2R5C,SPATA7,3,7.893994817333334,-10.834576306944433,-11.15024004176904,False,0.17583000394133594
PPP2R5C,ICK,3,7.787580788555556,-8.322050965631778,-10.765306873088203,False,0.18269919559949635
PPP2R5C,NBPF22P,3,7.728756235222222,-4.2314157837691955,-11.027676187543616,False,0.18759965048555519
PPP2R5C,PVR,3,7.798493531555555,-8.323960841600108,-10.746600567672889,False,0.18832544588712793
PPP2R5C,RAPGEF1,3,8.080066649888888,-6.465542919789589,-11.12395416258858,False,0.19187686809113508
PPP2R5C,KCNMB3,3,8.021021341444445,-9.065852197484883,-10.70192230876538,False,0.1976362391646586
PPP2R5C,TCEA2,3,8.044239157333335,-10.638908254676988,-10.693758789060345,False,0.21103933079558007
PPP2R5C,LSS,3,8.138219648555557,-3.235939130344861,-11.123016949083942,False,0.22416052815907275
PPP2R5C,TRAF6,3,7.755319183,-7.091905226631741,-10.722931745582128,False,0.2256237044230687
PPP2R5C,PHC2,3,7.687592947333333,-9.837410127069129,-11.050637611469655,False,0.2261034780953204
PPP2R5C,AGPAT1,3,8.08013515788889,-6.186452957776799,-10.685367849124816,False,0.23080958237450377
PPP2R5C,TNRC6A,3,7.671420898666668,-10.670990705439554,-11.040841247346789,False,0.23542103615665197
PPP2R5C,DDR1,3,7.684996091333333,-8.722926533671629,-10.791415367667097,False,0.23736564724491252
PPP2R5C,HINFP,3,8.184997184555556,-10.27271985924827,-11.089528401473222,False,0.2392989698035119
PPP2R5C,HDAC7,3,7.659497802222222,-6.248098450121749,-10.827359599513041,False,0.24467709278624275
PPP2R5C,OGDH,3,7.726138310888889,-8.4223088243647,-10.716065253472072,False,0.24617735568764815
PPP2R5C,FBXW8,3,7.723175191888889,-7.410817490241246,-10.707289350408049,False,0.252869427011872
PPP2R5C,TOX2,3,7.740655418222222,-7.367581525904038,-10.689082433441788,False,0.2539733348436712
PPP2R5C,C6orf1,3,7.7090048748888895,-10.764335175275384,-10.71488838785633,False,0.2570336421181461
PPP2R5C,BTBD7,3,7.677569381444445,-7.86430359937636,-11.120003841193173,False,0.26061904244095885
PPP2R5C,FGF13,3,8.153737923555555,-4.231077173040317,-11.179335160201182,False,0.2649422551236456
PPP2R5C,ATP2B1,3,7.746337204444444,-10.181260690447603,-11.202652422541727,False,0.26575269407475355
PPP2R5C,RUFY1,3,7.988514406444445,-8.60182273468591,-10.592463309082332,False,0.2756019654152314
PPP2R5C,TRIM39,3,8.145511772555555,-7.486844845934652,-10.66316629105711,False,0.276194748802311
PPP2R5C,CARD14,3,7.678180321888889,-7.381701365113005,-10.712837446695634,False,0.27728979930370157
PPP2R5C,ARAP1,3,7.8992078204444445,-7.939843664219147,-10.587545699578449,False,0.2780040357747258
PPP2R5C,RARA,3,8.028145433999997,-6.913747066752425,-10.588308782414154,False,0.28569672241091254
PPP2R5C,PLAUR,3,7.931681952111112,-9.243666184640501,-10.574943628932928,False,0.28631016790329594
PPP2R5C,MYO19,3,8.232804796444443,-2.7677575371715175,-10.740994060400896,False,0.2887503744143814
PPP2R5C,ICE1,3,7.882107403333333,-8.777419052628078,-11.294467801742153,False,0.29069184500949996
PPP2R5C,FGFR4,3,7.683520762000001,-4.448210579593653,-11.18726860005845,False,0.29083715514284647
PPP2R5C,MIR99AHG,3,7.759220514222222,-8.662272403300598,-10.619260970315873,False,0.2908413119550163
PPP2R5C,RGS12,3,7.776509722666667,-10.545181949224876,-11.260070532051465,False,0.29164814322312277
PPP2R5C,RNF17,3,7.677660349888889,-3.768017654843533,-10.683406300586654,False,0.2930828941108514
PPP2R5C,KBTBD4,3,7.590721028777778,-7.324664282094798,-10.829542016607638,False,0.29811624011517657
PPP2R5C,RECQL5,3,7.652167099444444,-9.44542638877834,-10.700061542174039,False,0.30040616863062675
PPP2R5C,BPGM,3,7.575078807,-5.145539984114906,-10.89011665669145,False,0.30119477074610984
PPP2R5C,RELL1,3,7.727139569555555,-5.0835597837161455,-11.244091161900364,False,0.3018238015528086
PPP2R5C,ZNF331,3,7.586629975777778,-6.465431881736737,-10.821457045780388,False,0.30320886345082987
PPP2R5C,THRA,3,7.624365177333334,-10.101815937767844,-10.734668928281941,False,0.303411120548124
PPP2R5C,SREK1,3,8.311389657111112,-3.446097281665225,-10.924448450251168,False,0.3093135144611373
PPP2R5C,TAB1,3,7.817510777888888,-7.827277706392437,-11.304374955329843,False,0.311125932232097
PPP2R5C,DIXDC1,3,7.5906551451111115,-9.020647579160888,-10.77284935001516,False,0.31381517333288683
PPP2R5C,BAD,3,7.871040474444444,-5.385746011062127,-10.54556321169758,False,0.31446610847488143
PPP2R5C,TES,3,8.203286926888888,-5.2607008968445985,-11.217910216567505,False,0.3154034588521001
PPP2R5C,WIPF1,3,7.959146444555555,-10.696434070347454,-10.534373044690247,False,0.31912392034702464
PPP2R5C,AATK,3,7.550184309555555,-9.674902110066173,-10.927130586163383,False,0.3197587689469405
PPP2R5C,RABL2A,3,7.748699918222222,-6.813750486649054,-10.58221990687009,False,0.3207906700143795
PPP2R5C,SYNJ1,3,7.751381413555556,-10.413699554478523,-11.28774487141361,False,0.32084509068244405
PPP2R5C,C1orf116,3,7.730268664777778,-1.174841859001785,-11.275489801293032,False,0.3212356476501495
PPP2R5C,TGFBR2,3,7.607418104111111,-1.314499890354076,-11.147797620035794,False,0.3212361214351563
PPP2R5C,ZNF837,3,7.549486318444444,-11.00499492930799,-10.986126264630794,False,0.3229502983693944
PPP2R5C,FOXN3,3,7.933506630777778,-5.296873552214302,-11.34890078483739,False,0.3305053811454236
PPP2R5C,LRSAM1,3,8.152320760777778,-10.999958104695933,-11.285022208236374,False,0.3313277547157425
PPP2R5C,CPEB1,3,8.217525050444445,-7.196650945767016,-10.633252803708329,False,0.3334302749173873
PPP2R5C,TOR1AIP2,3,7.548786644888889,-8.569017390461838,-11.048415120424965,False,0.33352836299796057
PPP2R5C,ZNF706,3,8.097476677666668,-7.067334182735211,-10.549746149369463,False,0.33377104005697905
PPP2R5C,RNF217,3,8.33928697811111,-3.7068080004999904,-10.893229599618467,True,0.3338643397198553
PPP2R5C,ARHGEF11,3,7.537181407000001,-7.922729925550042,-10.840254245772076,False,0.33882345235845424
PPP2R5C,ARID4A,3,7.690772042888889,-10.8365632100348,-10.591767884848268,False,0.340426612672068
PPP2R5C,CPT1A,3,7.573269109666666,-7.1121141958399985,-10.71777388725183,False,0.34658659408127107
PPP2R5C,PDE8A,3,7.535034808888889,-5.960336729501481,-10.805575438257831,False,0.34767417077072676
PPP2R5C,TRIM37,3,7.957524217444444,-7.665923607234521,-11.370452261662397,False,0.3480739557141393
PPP2R5C,DGKD,3,7.644778284888889,-9.869801244307425,-10.617099097713758,False,0.3495652451839485
PPP2R5C,MXRA7,3,7.513873706333334,-4.236027608772337,-10.940346072662168,False,0.3497446352095215
PPP2R5C,BMP2K,3,8.28648431288889,-3.2577111051287546,-11.185169144253173,False,0.35116667977812926
PPP2R5C,SEC14L1,3,8.268624837888892,-3.8235634992155334,-10.6548054540881,False,0.35295504512034465
PPP2R5C,EGFLAM,3,7.812035493222222,-3.3013455208660494,-10.509530224725088,False,0.3538361346721973
PPP2R5C,DEPDC7,3,7.859878886,-9.42906742612764,-10.496601933574844,False,0.35449950022107707
PPP2R5C,ARRDC2,3,8.237428100666667,-5.333599389517587,-10.614946500577352,False,0.3553517607824803
PPP2R5C,MARK2,3,7.584767098444445,-11.369442220255635,-11.19016072016777,False,0.3554898250651331
PPP2R5C,BCL7A,3,7.509049697111112,-8.91652592282353,-10.86508793977816,False,0.3579555674543294
PPP2R5C,PLPP2,3,7.561428952666666,-7.571417015443583,-11.158162511339496,False,0.35807737876202084
PPP2R5C,LIG4,3,7.519839398888888,-8.356161493093722,-11.055504093052766,False,0.35808071534894814
PPP2R5C,MITF,3,7.581332691333333,-6.30252173838705,-10.677132299068157,False,0.3583019736599352
PPP2R5C,DUSP13,3,7.621467365222223,-9.727528101694086,-10.624800756859798,False,0.35889762331467906
PPP2R5C,TMPO,3,8.254903228222224,-4.826282780644856,-10.623616888089167,False,0.3608048546839867
PPP2R5C,ASB6,3,7.514220625777778,-8.553336020415665,-11.065612144300546,False,0.3647835405728311
PPP2R5C,BCAS4,3,7.6145253760000005,-6.619063773442786,-11.251973320102044,False,0.36767410416800167
PPP2R5C,CLSTN1,3,8.37307529577778,-8.241059456120402,-11.045485699406708,False,0.37094355367983106
PPP2R5C,SCML1,3,7.495578044444444,-9.221803758686749,-11.022562831834746,False,0.37156308307446945
PPP2R5C,CBX2,3,8.338628583777778,-10.03619829849654,-10.717958007034584,False,0.3738032305860238
PPP2R5C,GRIK1,3,7.5371138047777775,-5.173185913103405,-11.156594255199229,False,0.3750345330990051
PPP2R5C,PPM1K,3,7.837867342222222,-6.304352599042669,-10.47468806794908,False,0.37524174485531986
PPP2R5C,HERC4,3,8.297521937444445,-4.196106879829334,-10.647474499158461,True,0.37531434314340717
PPP2R5C,RBM43,3,7.961205388,-7.052132786552918,-11.409012416722407,False,0.3789169005936954
PPP2R5C,UBE2MP1,3,7.485167996888889,-7.6896995925364475,-11.020445359259359,False,0.3797025322251024
PPP2R5C,ARHGAP11A,3,7.580152364333333,-7.085734023015115,-11.249087417864557,False,0.3872610697055175
PPP2R5C,AP2A1,3,8.116079279222221,-4.2230865115061915,-10.483659791635235,False,0.38826924583643807
PPP2R5C,VWA8,3,8.404080798444445,-9.337092837368422,-10.853899648164962,False,0.3910681735653678
PPP2R5C,FABP5,3,7.918125286444446,-1.3712654461422593,-10.44365841488399,False,0.3912113582721204
PPP2R5C,DDX11,3,7.729106527222222,-9.137491677997906,-10.49122163816578,False,0.3926149601471169
PPP2R5C,IGSF11,3,8.223210643111111,-3.02126320610443,-11.336336006195276,False,0.3982124033365379
PPP2R5C,Sep-06,3,8.148679789444445,-6.530861779485229,-11.383670974566336,True,0.3985673587198251
PPP2R5C,SHOX2,3,7.471680677777779,-11.389591262639913,-11.07623593788253,False,0.4008868193272178
PPP2R5C,IFT81,3,7.560579600666667,-7.709924855141808,-11.258192846968932,False,0.40431013085478607
PPP2R5C,POT1,3,7.931430954222223,-8.510314037202148,-10.422939386987883,False,0.40743414788434384
PPP2R5C,EXO5,3,8.436451993,-4.371390159860082,-10.914145713318808,False,0.4128545198226733
PPP2R5C,PHF12,3,7.445827711888889,-11.217358695626247,-11.042182449986488,False,0.4149553122401241
PPP2R5C,MGAT4B,3,8.058525016555555,-9.03428901527347,-10.428545771180332,False,0.41523337873669147
PPP2R5C,ZNF155,3,7.443756365777777,-10.750932988127271,-10.821686480292815,False,0.4173833382760579
PPP2R5C,STEAP3,3,7.804231590666666,-8.308613616764767,-11.439801408448718,False,0.4176255714513595
PPP2R5C,SMG7,3,8.369159742333334,-6.668503606506409,-10.654347385424835,False,0.42087933152111995
