"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
568.313050126788,-0.35301733618682,0.187596798592615,-1.88178763622418,0.0598648551727336,0.162972806882144,"ENSG00000227232.4"
71.6141442080827,1.10894637326495,0.440865943314318,2.51538226093895,0.0118903384871664,0.0444663439508902,"ENSG00000238009.2"
12.5348110556481,0.628146273904132,1.05686286454444,0.594349839489244,0.552278150397705,NA,"ENSG00000233750.3"
842.877089950557,-0.159131495292099,0.17942057156718,-0.886918896212052,0.375122567357229,0.581844015827651,"ENSG00000237683.5"
15.8222254692943,1.01909009874467,0.932453365787593,1.09291267117032,0.274432144302465,0.478400578392977,"ENSG00000268903.1"
17.7926558576581,-0.0404091971363302,0.907372544823916,-0.0445342956064116,0.964478515144784,0.981632544435126,"ENSG00000239906.1"
288.265749159731,-0.244747747894678,0.251094612312403,-0.974723215447454,0.329697573989584,0.53719750564395,"ENSG00000241860.2"
30.450531350557,-0.836680876258048,0.72951820923644,-1.14689512292472,0.251424968604732,0.452766358566924,"ENSG00000241599.1"
298.832070029303,1.62099720538204,0.235889893265386,6.87183830957245,6.33797707486287e-12,1.34905232587699e-10,"ENSG00000228463.4"
95.0833148290286,0.199913729942553,0.398776050997638,0.501318294923728,0.616147131714746,0.776269273117977,"ENSG00000237094.7"
7.04268797276643,1.37131532494689,1.40715655214374,0.974529325012027,0.329793785951834,NA,"ENSG00000230021.3"
134.610864452167,-0.240393597324744,0.384478404750953,-0.625246032948092,0.531809593692504,0.716186401590827,"ENSG00000237973.1"
15.6383698661055,0.566681296997158,0.979931202197401,0.578286818224004,0.563070492471523,0.738934813308243,"ENSG00000229344.1"
52.5774732033257,0.344805413008883,0.54868225874049,0.628424570898993,0.529725845117691,0.714819656153323,"ENSG00000198744.5"
6.21118631403113,1.74883920276993,1.56654640106,1.11636604034619,0.264265483677797,NA,"ENSG00000229376.3"
62.0318337405413,0.0154394467402212,0.5067049061642,0.0304702925754146,0.975691985466143,0.98742343077289,"ENSG00000224956.5"
50.3586037881115,-0.721083208412564,0.567229982112661,-1.27123606147699,0.203644681078896,0.394636501926754,"ENSG00000235373.1"
21.7627049687863,-0.135070611283428,0.799405224442242,-0.168963883589413,0.865825049619342,0.9308692411568,"ENSG00000240618.1"
213.994457138092,-0.0443625358365122,0.30611102747296,-0.144923024180927,0.884771647673915,0.940817377160351,"ENSG00000228327.2"
84.1197073733515,0.0591703726214346,0.453980350922755,0.130336858194778,0.896299920149842,0.947130804350895,"ENSG00000237491.4"
21.3147913086976,0.0977756486999153,0.8271748413538,0.118204330948812,0.905905758417318,0.952432820812478,"ENSG00000177757.1"
91.9879096439061,-0.659032094023618,0.408247871954396,-1.61429400934449,0.106463668907819,0.25055984955695,"ENSG00000225880.4"
249.184981232165,0.912978651462468,0.247761307783196,3.68491214238089,0.000228781544296887,0.00150558022350036,"ENSG00000228794.4"
8.55947958978544,1.69244686526457,1.42969841373221,1.18377893478,0.236500582988475,NA,"ENSG00000272438.1"
36.5610938993983,0.897986452335224,0.693830019432071,1.29424560365702,0.195580599157418,0.384220098504604,"ENSG00000230699.2"
62.768777238814,-0.492624263741001,0.532934064966848,-0.924362498335786,0.355297613045683,0.562549467554636,"ENSG00000223764.2"
78.3931932995602,0.153268087957161,0.443882717385777,0.345289604560017,0.729876661018686,0.852964971315377,"ENSG00000187634.6"
4921.24108725191,0.664947404552584,0.0889325509371296,7.47698562051442,7.60467320203892e-14,1.97710777338764e-12,"ENSG00000188976.6"
1213.9950786654,-0.163247601813551,0.128809302560166,-1.26735878984593,0.20502702806777,0.396180861891528,"ENSG00000187961.9"
72.106365378473,1.10656470681881,0.495626029544036,2.23266059661319,0.0255713347724317,0.0829706766168338,"ENSG00000187583.6"
46.1503277503575,0.239588125431119,0.606535148620278,0.395011115144975,0.692834684951242,0.827913737694434,"ENSG00000187642.5"
22.9588206016575,-0.0603820064923314,0.793572072743692,-0.0760888753097962,0.939348390699958,0.968647110984423,"ENSG00000272512.1"
434.633191413847,0.0824275318433493,0.197136788593629,0.418123539656834,0.675856795047142,0.816280192838682,"ENSG00000188290.6"
275.383654749247,0.0595500055365647,0.247329714963109,0.240771738832299,0.80973203447818,0.90028739365285,"ENSG00000187608.5"
9784.12168857825,-0.279248101008962,0.0812380406156832,-3.43740566479212,0.000587315262340479,0.00341298304877744,"ENSG00000188157.9"
207.768201320718,0.79155145781214,0.276162994445437,2.86624737467688,0.00415369529865262,0.0181994450772674,"ENSG00000217801.5"
23.3301898268509,-0.269557104564226,0.804089903862276,-0.335232544606599,0.73744967390925,0.857303849594426,"ENSG00000273443.1"
10.4965376147071,0.266865211385678,1.15978619332584,0.23009862759308,0.818015131306937,NA,"ENSG00000237330.2"
1063.83059954334,-0.102599023237792,0.138716042824883,-0.739633434953982,0.459522448307984,0.656647858919954,"ENSG00000131591.13"
23.7276286523234,-0.318283170555172,0.795057129810703,-0.40032742128978,0.688915373606436,0.825560855655145,"ENSG00000162571.9"
14.6417865816459,1.08594393785879,1.03669195398172,1.04750879341535,0.29486497868449,NA,"ENSG00000186891.9"
17.6592624567028,0.336062622413387,1.04165839315092,0.32262267997172,0.746981015344226,0.863125424202922,"ENSG00000186827.6"
2822.69137528141,0.239732373694384,0.100210931742188,2.39227766398921,0.0167441695985128,0.0587112950750213,"ENSG00000078808.12"
830.600836777928,1.22932428218015,0.149634709288515,8.21550219214085,2.11278190747338e-16,7.02976694954093e-15,"ENSG00000176022.3"
74.9137166012675,-0.151042362140958,0.4533771249929,-0.333149499201847,0.739021436449854,0.858279658174256,"ENSG00000184163.3"
20.615357539235,1.01946173069096,0.81739038149509,1.24721522759574,0.212318590881792,0.406246037359832,"ENSG00000260179.1"
1405.8917543867,0.4702220912568,0.13998776524682,3.35902277193816,0.000782186216121875,0.00439038931844535,"ENSG00000160087.16"
23.5193117749286,-1.3524789995745,0.804497226052276,-1.68114812056122,0.0927341475265206,0.22622664655325,"ENSG00000230415.1"
106.707978758869,-0.592807021953411,0.397640182320023,-1.49081267012476,0.136010684344956,0.299353426212606,"ENSG00000162572.15"
2088.27588402329,0.107237268484305,0.1156967696516,0.926882131689847,0.35398773548075,0.561730021359905,"ENSG00000131584.14"
579.540047631084,0.503066644726059,0.172937666145951,2.9089478072492,0.00362647397157705,0.0162882053406627,"ENSG00000169972.7"
3292.36151231664,0.0996013235738447,0.102061114577649,0.975898842433933,0.329114595824632,0.536532178724281,"ENSG00000127054.14"
74.7791835821212,0.263350480342285,0.446225457331577,0.59017359053676,0.555074275788566,0.73387951793738,"ENSG00000240731.1"
561.133118989431,0.510434990946944,0.172904096150149,2.95212781138328,0.00315592271487049,0.0144925569016462,"ENSG00000224051.2"
217.086224089724,-0.0165106474251831,0.282091186629623,-0.0585294692203946,0.95332688967991,0.975663458856798,"ENSG00000169962.4"
3648.51023400713,0.0548557863196461,0.0935699706391443,0.586254179037838,0.557704717955378,0.735453646163363,"ENSG00000107404.13"
1057.82427210487,0.0008683270719685,0.136473248355042,0.00636261745385809,0.994923400019877,0.997040623783598,"ENSG00000162576.12"
2145.98880491465,0.0807958005817091,0.113747050296999,0.710311171768824,0.477511193482928,0.672727287486305,"ENSG00000175756.9"
4974.15475484097,-0.258261178910685,0.103557012533618,-2.49390333490785,0.012634694762324,0.046681765595093,"ENSG00000221978.7"
446.65463855146,0.454179288501282,0.194249346386107,2.3381251826635,0.019380755211498,0.0662670118370511,"ENSG00000224870.3"
872.940227771952,0.117856669726261,0.159735498357744,0.737823908510986,0.460621462663301,0.657568904125912,"ENSG00000242485.1"
123.139849546517,0.0830440899566126,0.366832073393548,0.226381758793268,0.820904514069012,0.906342468186966,"ENSG00000272455.1"
7.91907191846492,-1.60017962899195,1.48852227173815,-1.07501221807278,0.282369258181502,NA,"ENSG00000235098.4"
38.8508348510626,0.174578759171525,0.614480033166254,0.284108107259346,0.776327534169783,0.881160433334458,"ENSG00000225285.1"
326.981573495911,-0.656328336396744,0.22374382587542,-2.93339194424156,0.00335280338775203,0.0152147279287132,"ENSG00000179403.10"
16.6603099443098,0.833951456668931,0.964268752086756,0.864853760804954,0.387119059352395,0.592916548956868,"ENSG00000215915.5"
1820.57654044881,0.214214588163284,0.113805231688366,1.88229121794567,0.0597964862430192,0.162858840265599,"ENSG00000160072.15"
1914.60550570168,0.478304672052044,0.11038355014947,4.33311549958641,1.47013931376494e-05,0.000128431649149901,"ENSG00000197785.9"
